"tool","precision","recall","f_measure","overlap","counter_tool","counter_txtwerk","dpa_id"
"txt_alt",0.8571428571428571,0.5454545454545454,0.6666666666666665,6,7,11,"urn:newsml:dpa.com:20090101:170328-99-839207/2"
"txt_alt",0.9166666666666666,0.5238095238095238,0.6666666666666667,11,12,21,"urn:newsml:dpa.com:20090101:170328-99-840356/3"
"txt_alt",0.7272727272727273,0.4444444444444444,0.5517241379310345,8,11,18,"urn:newsml:dpa.com:20090101:170328-99-841361/9"
"txt_alt",0.7857142857142857,0.5,0.6111111111111112,11,14,22,"urn:newsml:dpa.com:20090101:170328-99-842824/4"
"txt_alt",0.8571428571428571,0.45,0.5901639344262294,18,21,40,"urn:newsml:dpa.com:20090101:170329-99-854370/2"
"txt_alt",1,1,1,1,1,1,"urn:newsml:dpa.com:20090101:170329-99-862702/1"
"txt_alt",0.6,0.42857142857142855,0.5,3,5,7,"urn:newsml:dpa.com:20090101:170329-99-864513/2"
"txt_alt",0.6470588235294118,0.44,0.5238095238095238,22,34,50,"urn:newsml:dpa.com:20090101:170329-99-865839/2"
"txt_alt",0.7142857142857143,0.47619047619047616,0.5714285714285714,10,14,21,"urn:newsml:dpa.com:20090101:170330-99-869292/3"
"txt_alt",0.9230769230769231,0.36363636363636365,0.5217391304347827,12,13,33,"urn:newsml:dpa.com:20090101:170330-99-871722/37"
"txt_alt",0.8686868686868687,0.46994535519125685,0.6099290780141844,86,99,183,"urn:newsml:dpa.com:20090101:170330-99-873066/2"
"txt_alt",0.8333333333333334,0.625,0.7142857142857143,10,12,16,"urn:newsml:dpa.com:20090101:170330-99-876663/4"
"txt_alt",0.8,0.26666666666666666,0.4,4,5,15,"urn:newsml:dpa.com:20090101:170331-99-887808/2"
"txt_alt",0.6666666666666666,0.3157894736842105,0.42857142857142855,6,9,19,"urn:newsml:dpa.com:20090101:170331-99-888261/5"
"txt_alt",0.8,0.4444444444444444,0.5714285714285714,4,5,9,"urn:newsml:dpa.com:20090101:170331-99-888877/2"
"txt_alt",0.5,0.3333333333333333,0.4,2,4,6,"urn:newsml:dpa.com:20090101:170331-99-890586/9"
"txt_alt",0.75,0.3,0.4285714285714285,9,12,30,"urn:newsml:dpa.com:20090101:170331-99-891064/2"
"txt_alt",0.6,0.3,0.4,9,15,30,"urn:newsml:dpa.com:20090101:170331-99-894941/3"
"txt_alt",0.875,0.4666666666666667,0.608695652173913,7,8,15,"urn:newsml:dpa.com:20090101:170401-99-899304/3"
"txt_alt",1,0.7272727272727273,0.8421052631578948,8,8,11,"urn:newsml:dpa.com:20090101:170401-99-903424/2"
"txt_alt",0.6521739130434783,0.38461538461538464,0.4838709677419355,15,23,39,"urn:newsml:dpa.com:20090101:170401-99-903988/3"
"txt_alt",0.9032258064516129,0.4307692307692308,0.5833333333333334,28,31,65,"urn:newsml:dpa.com:20090101:170402-99-909244/4"
"txt_alt",0.6,0.2727272727272727,0.37499999999999994,3,5,11,"urn:newsml:dpa.com:20090101:170402-99-913648/2"
"txt_alt",0.8333333333333334,0.625,0.7142857142857143,10,12,16,"urn:newsml:dpa.com:20090101:170403-99-918796/4"
"txt_alt",0.6521739130434783,0.25862068965517243,0.37037037037037046,15,23,58,"urn:newsml:dpa.com:20090101:170403-99-922083/11"
"txt_alt",0.6666666666666666,0.38095238095238093,0.4848484848484849,8,12,21,"urn:newsml:dpa.com:20090101:170403-99-926383/1"
"txt_alt",0.8,0.37037037037037035,0.5063291139240506,20,25,54,"urn:newsml:dpa.com:20090101:170403-99-928213/2"
"txt_alt",0.8333333333333334,0.625,0.7142857142857143,10,12,16,"urn:newsml:dpa.com:20090101:170404-99-936538/4"
"txt_alt",1,0.7222222222222222,0.8387096774193548,13,13,18,"urn:newsml:dpa.com:20090101:170404-99-939282/2"
"txt_alt",0.75,0.5,0.6,3,4,6,"urn:newsml:dpa.com:20090101:170404-99-940317/2"
"txt_alt",1,0.25,0.4,3,3,12,"urn:newsml:dpa.com:20090101:170404-99-942019/3"
"txt_alt",1,0.5294117647058824,0.6923076923076924,9,9,17,"urn:newsml:dpa.com:20090101:170404-99-942513/9"
"txt_alt",0.45454545454545453,0.35714285714285715,0.4,5,11,14,"urn:newsml:dpa.com:20090101:170405-99-949696/3"
"txt_alt",0.9090909090909091,0.5555555555555556,0.6896551724137931,10,11,18,"urn:newsml:dpa.com:20090101:170405-99-955684/2"
"txt_alt",0.8846153846153846,0.27058823529411763,0.4144144144144144,23,26,85,"urn:newsml:dpa.com:20090101:170405-99-957915/163"
"txt_alt",0.8,0.7272727272727273,0.761904761904762,8,10,11,"urn:newsml:dpa.com:20090101:170405-99-958909/2"
"txt_alt",0.8571428571428571,0.5454545454545454,0.6666666666666665,6,7,11,"urn:newsml:dpa.com:20090101:170406-99-970910/3"
"txt_alt",0.8095238095238095,0.3953488372093023,0.53125,17,21,43,"urn:newsml:dpa.com:20090101:170407-99-982122/6"
"txt_alt",0.8333333333333334,0.35714285714285715,0.5,5,6,14,"urn:newsml:dpa.com:20090101:170407-99-984312/5"
"txt_alt",0.8095238095238095,0.68,0.7391304347826089,17,21,25,"urn:newsml:dpa.com:20090101:170407-99-986349/2"
"txt_alt",0.85,0.68,0.7555555555555556,51,60,75,"urn:newsml:dpa.com:20090101:170407-99-989316/3"
"txt_alt",0.875,0.3888888888888889,0.5384615384615385,28,32,72,"urn:newsml:dpa.com:20090101:170407-99-991785/7"
"txt_alt",0.8,0.4,0.5333333333333333,4,5,10,"urn:newsml:dpa.com:20090101:170407-99-991790/3"
"txt_alt",0.6666666666666666,0.35714285714285715,0.46511627906976744,10,15,28,"urn:newsml:dpa.com:20090101:170408-99-00147/2"
"txt_alt",0.7142857142857143,0.4166666666666667,0.5263157894736842,5,7,12,"urn:newsml:dpa.com:20090101:170408-99-997766/1"
"txt_alt",0.5,0.14285714285714285,0.22222222222222224,1,2,7,"urn:newsml:dpa.com:20090101:170408-99-998004/3"
"txt_alt",0.5454545454545454,0.2727272727272727,0.3636363636363636,6,11,22,"urn:newsml:dpa.com:20090101:170409-99-04459/3"
"txt_alt",1,0.75,0.8571428571428571,6,6,8,"urn:newsml:dpa.com:20090101:170409-99-04586/2"
"txt_alt",0.45454545454545453,0.2631578947368421,0.3333333333333333,5,11,19,"urn:newsml:dpa.com:20090101:170409-99-04806/10"
"txt_alt",0.868421052631579,0.532258064516129,0.66,33,38,62,"urn:newsml:dpa.com:20090101:170409-99-06708/2"
"txt_alt",0.85,0.38636363636363635,0.53125,17,20,44,"urn:newsml:dpa.com:20090101:170409-99-07120/3"
"txt_alt",0.7586206896551724,0.4888888888888889,0.5945945945945945,22,29,45,"urn:newsml:dpa.com:20090101:170409-99-07955/13"
"txt_alt",0.7,0.2916666666666667,0.4117647058823529,21,30,72,"urn:newsml:dpa.com:20090101:170410-99-14435/2"
"txt_alt",0.8888888888888888,0.4444444444444444,0.5925925925925926,8,9,18,"urn:newsml:dpa.com:20090101:170410-99-14657/35"
"txt_alt",1,0.4166666666666667,0.5882352941176471,5,5,12,"urn:newsml:dpa.com:20090101:170410-99-16671/8"
"txt_alt",1,0.8,0.888888888888889,4,4,5,"urn:newsml:dpa.com:20090101:170410-99-22175/3"
"txt_alt",0.8,0.5454545454545454,0.6486486486486486,12,15,22,"urn:newsml:dpa.com:20090101:170410-99-23074/2"
"txt_alt",0.5,0.2,0.28571428571428575,1,2,5,"urn:newsml:dpa.com:20090101:170410-99-23264/2"
"txt_alt",1,0.2222222222222222,0.3636363636363636,2,2,9,"urn:newsml:dpa.com:20090101:170410-99-23624/2"
"txt_alt",0.5714285714285714,0.3333333333333333,0.4210526315789474,4,7,12,"urn:newsml:dpa.com:20090101:170411-99-25592/1"
"txt_alt",0.75,0.5,0.6,6,8,12,"urn:newsml:dpa.com:20090101:170411-99-31505/2"
"txt_alt",1,0.7,0.8235294117647058,7,7,10,"urn:newsml:dpa.com:20090101:170411-99-33049/2"
"txt_alt",0.7777777777777778,0.4666666666666667,0.5833333333333334,7,9,15,"urn:newsml:dpa.com:20090101:170411-99-33772/5"
"txt_alt",0.8,0.47058823529411764,0.5925925925925927,8,10,17,"urn:newsml:dpa.com:20090101:170411-99-37260/2"
"txt_alt",0.625,0.25,0.35714285714285715,5,8,20,"urn:newsml:dpa.com:20090101:170411-99-37760/6"
"txt_alt",1,0.3333333333333333,0.5,2,2,6,"urn:newsml:dpa.com:20090101:170411-99-38298/1"
"txt_alt",0.7526881720430108,0.5932203389830508,0.6635071090047393,70,93,118,"urn:newsml:dpa.com:20090101:170411-99-39961/3"
"txt_alt",0.8,0.5714285714285714,0.6666666666666666,4,5,7,"urn:newsml:dpa.com:20090101:170412-99-51119/6"
"txt_alt",0.9090909090909091,0.5555555555555556,0.6896551724137931,10,11,18,"urn:newsml:dpa.com:20090101:170412-99-51308/2"
"txt_alt",0.7142857142857143,0.2631578947368421,0.3846153846153846,5,7,19,"urn:newsml:dpa.com:20090101:170412-99-53064/2"
"txt_alt",1,0.5,0.6666666666666666,2,2,4,"urn:newsml:dpa.com:20090101:170412-99-53810/1"
"txt_alt",0.3333333333333333,0.16666666666666666,0.2222222222222222,1,3,6,"urn:newsml:dpa.com:20090101:170413-99-61539/4"
"txt_alt",0.9090909090909091,0.5263157894736842,0.6666666666666666,10,11,19,"urn:newsml:dpa.com:20090101:170413-99-62975/3"
"txt_alt",0.75,0.375,0.5,3,4,8,"urn:newsml:dpa.com:20090101:170413-99-65872/2"
"txt_alt",1,0.42857142857142855,0.6,3,3,7,"urn:newsml:dpa.com:20090101:170413-99-66505/4"
"txt_alt",0.8571428571428571,0.75,0.7999999999999999,6,7,8,"urn:newsml:dpa.com:20090101:170414-99-72504/2"
"txt_alt",0.75,0.375,0.5,3,4,8,"urn:newsml:dpa.com:20090101:170414-99-72710/2"
"txt_alt",0.8947368421052632,0.4146341463414634,0.5666666666666667,17,19,41,"urn:newsml:dpa.com:20090101:170414-99-73820/3"
"txt_alt",0.875,0.4375,0.5833333333333334,7,8,16,"urn:newsml:dpa.com:20090101:170414-99-74742/2"
"txt_alt",0.7346938775510204,0.5294117647058824,0.6153846153846154,36,49,68,"urn:newsml:dpa.com:20090101:170414-99-75665/3"
"txt_alt",0.875,0.5,0.6363636363636364,7,8,14,"urn:newsml:dpa.com:20090101:170415-99-78267/3"
"txt_alt",0.5,0.2,0.28571428571428575,1,2,5,"urn:newsml:dpa.com:20090101:170416-99-86960/2"
"txt_alt",0.8,0.5,0.6153846153846154,4,5,8,"urn:newsml:dpa.com:20090101:170416-99-88104/1"
"txt_alt",0.7142857142857143,0.5555555555555556,0.6250000000000001,5,7,9,"urn:newsml:dpa.com:20090101:170416-99-88330/2"
"txt_alt",0.8571428571428571,0.45,0.5901639344262294,18,21,40,"urn:newsml:dpa.com:20090101:170416-99-90704/2"
"txt_alt",0.8181818181818182,0.5294117647058824,0.6428571428571428,9,11,17,"urn:newsml:dpa.com:20090101:170416-99-90992/9"
"txt_alt",0.7857142857142857,0.5238095238095238,0.6285714285714286,22,28,42,"urn:newsml:dpa.com:20090101:170416-99-92827/4"
"txt_alt",1,1,1,1,1,1,"urn:newsml:dpa.com:20090101:170417-99-94351/1"
"txt_alt",1,0.43478260869565216,0.6060606060606061,10,10,23,"urn:newsml:dpa.com:20090101:170417-99-97950/3"
"txt_alt",0.78,0.4936708860759494,0.6046511627906977,39,50,79,"urn:newsml:dpa.com:20090101:170418-99-103750/2"
"txt_alt",1,1,1,1,1,1,"urn:newsml:dpa.com:20090101:170418-99-104186/2"
"txt_alt",0.7777777777777778,0.4375,0.56,7,9,16,"urn:newsml:dpa.com:20090101:170418-99-107491/2"
"txt_alt",0.9411764705882353,0.5714285714285714,0.7111111111111111,16,17,28,"urn:newsml:dpa.com:20090101:170418-99-109693/4"
"txt_alt",0.6666666666666666,0.2857142857142857,0.4,2,3,7,"urn:newsml:dpa.com:20090101:170418-99-112989/1"
"txt_alt",1,0.3333333333333333,0.5,2,2,6,"urn:newsml:dpa.com:20090101:170419-90-027194/2"
"txt_alt",0.75,0.5,0.6,6,8,12,"urn:newsml:dpa.com:20090101:170419-99-115489/3"
"txt_alt",1,0.5555555555555556,0.7142857142857143,5,5,9,"urn:newsml:dpa.com:20090101:170419-99-117674/2"
"txt_alt",0.9736842105263158,0.6166666666666667,0.7551020408163265,37,38,60,"urn:newsml:dpa.com:20090101:170419-99-125759/4"
"txt_alt",0.7777777777777778,0.6363636363636364,0.7000000000000001,7,9,11,"urn:newsml:dpa.com:20090101:170420-99-132118/2"
"txt_alt",0.7380952380952381,0.5535714285714286,0.6326530612244898,31,42,56,"urn:newsml:dpa.com:20090101:170420-99-137375/1"
"txt_alt",0.3333333333333333,0.15384615384615385,0.21052631578947367,2,6,13,"urn:newsml:dpa.com:20090101:170421-99-154898/5"
"txt_alt",0.8333333333333334,0.5555555555555556,0.6666666666666667,5,6,9,"urn:newsml:dpa.com:20090101:170423-99-170079/2"
"txt_alt",0.7894736842105263,0.5357142857142857,0.6382978723404255,15,19,28,"urn:newsml:dpa.com:20090101:170423-99-170164/2"
"txt_alt",0.75,0.5,0.6,6,8,12,"urn:newsml:dpa.com:20090101:170424-99-182849/2"
"txt_alt",0.5,0.2,0.28571428571428575,1,2,5,"urn:newsml:dpa.com:20090101:170424-99-184667/6"
"txt_alt",0.8333333333333334,0.4166666666666667,0.5555555555555556,5,6,12,"urn:newsml:dpa.com:20090101:170424-99-185749/3"
"txt_alt",0.6666666666666666,0.2222222222222222,0.3333333333333333,2,3,9,"urn:newsml:dpa.com:20090101:170424-99-186656/2"
"txt_alt",0.9,0.4090909090909091,0.5625000000000001,9,10,22,"urn:newsml:dpa.com:20090101:170425-99-195092/4"
"txt_alt",0.42857142857142855,0.25,0.3157894736842105,3,7,12,"urn:newsml:dpa.com:20090101:170425-99-196929/7"
"txt_alt",0.625,0.5,0.5555555555555556,5,8,10,"urn:newsml:dpa.com:20090101:170425-99-199525/4"
"txt_alt",0.6904761904761905,0.5272727272727272,0.5979381443298969,29,42,55,"urn:newsml:dpa.com:20090101:170426-99-209057/5"
"txt_alt",0.6666666666666666,0.35294117647058826,0.46153846153846156,12,18,34,"urn:newsml:dpa.com:20090101:170426-99-209935/14"
"txt_alt",1,0.5833333333333334,0.7368421052631579,7,7,12,"urn:newsml:dpa.com:20090101:170426-99-213412/2"
"txt_alt",0.9333333333333333,0.6363636363636364,0.7567567567567568,14,15,22,"urn:newsml:dpa.com:20090101:170426-99-213806/1"
"txt_alt",0.6666666666666666,0.5,0.5714285714285715,12,18,24,"urn:newsml:dpa.com:20090101:170426-99-214108/2"
"txt_alt",0.5,0.2,0.28571428571428575,2,4,10,"urn:newsml:dpa.com:20090101:170426-99-217047/2"
"txt_alt",0.8928571428571429,0.5208333333333334,0.6578947368421053,25,28,48,"urn:newsml:dpa.com:20090101:170427-99-233386/4"
"txt_alt",0.8064516129032258,0.5208333333333334,0.6329113924050633,25,31,48,"urn:newsml:dpa.com:20090101:170428-99-253795/2"
"txt_alt",0.8115942028985508,0.5045045045045045,0.6222222222222222,56,69,111,"urn:newsml:dpa.com:20090101:170429-99-255848/2"
"txt_alt",0.6666666666666666,0.2857142857142857,0.4,2,3,7,"urn:newsml:dpa.com:20090101:170429-99-255861/3"
"txt_alt",0.6666666666666666,0.3333333333333333,0.4444444444444444,2,3,6,"urn:newsml:dpa.com:20090101:170429-99-258159/2"
"txt_alt",0.7142857142857143,0.35714285714285715,0.4761904761904762,5,7,14,"urn:newsml:dpa.com:20090101:170429-99-261646/2"
"txt_alt",0.9,0.47368421052631576,0.6206896551724138,9,10,19,"urn:newsml:dpa.com:20090101:170429-99-261669/4"
"txt_alt",0.75,0.4117647058823529,0.5316455696202532,21,28,51,"urn:newsml:dpa.com:20090101:170502-90-025001/2"
"txt_alt",0.6666666666666666,0.625,0.6451612903225806,10,15,16,"urn:newsml:dpa.com:20090101:170502-99-283326/4"
"txt_alt",0.375,0.1875,0.25,3,8,16,"urn:newsml:dpa.com:20090101:170502-99-285953/2"
"txt_alt",0.8333333333333334,0.45454545454545453,0.5882352941176471,15,18,33,"urn:newsml:dpa.com:20090101:170502-99-285992/24"
"txt_alt",0.7788461538461539,0.5126582278481012,0.6183206106870228,81,104,158,"urn:newsml:dpa.com:20090101:170502-99-293667/3"
"txt_alt",0.9,0.391304347826087,0.5454545454545454,9,10,23,"urn:newsml:dpa.com:20090101:170503-99-306949/7"
"txt_alt",0.7307692307692307,0.296875,0.42222222222222217,19,26,64,"urn:newsml:dpa.com:20090101:170503-99-309261/15"
"txt_alt",0.6,0.42857142857142855,0.5,6,10,14,"urn:newsml:dpa.com:20090101:170504-99-310976/5"
"txt_alt",0.3333333333333333,0.2,0.25,1,3,5,"urn:newsml:dpa.com:20090101:170504-99-312203/3"
"txt_alt",0.6,0.23076923076923078,0.33333333333333337,3,5,13,"urn:newsml:dpa.com:20090101:170504-99-313752/2"
"txt_alt",0.9310344827586207,0.7105263157894737,0.8059701492537312,27,29,38,"urn:newsml:dpa.com:20090101:170504-99-319635/7"
"txt_alt",0.6666666666666666,0.4,0.5,2,3,5,"urn:newsml:dpa.com:20090101:170505-99-328224/3"
"txt_alt",0.7692307692307693,0.5714285714285714,0.6557377049180327,40,52,70,"urn:newsml:dpa.com:20090101:170505-99-328229/4"
"txt_alt",0.5,0.14285714285714285,0.22222222222222224,1,2,7,"urn:newsml:dpa.com:20090101:170505-99-330290/4"
"txt_alt",0.875,0.56,0.6829268292682927,28,32,50,"urn:newsml:dpa.com:20090101:170505-99-333463/2"
"txt_alt",0.75,0.5,0.6,3,4,6,"urn:newsml:dpa.com:20090101:170506-99-342100/6"
"txt_alt",0.5833333333333334,0.2413793103448276,0.34146341463414637,7,12,29,"urn:newsml:dpa.com:20090101:170506-99-342495/8"
"txt_alt",0.6666666666666666,0.2857142857142857,0.4,4,6,14,"urn:newsml:dpa.com:20090101:170506-99-343279/2"
"txt_alt",0.8888888888888888,0.5925925925925926,0.711111111111111,16,18,27,"urn:newsml:dpa.com:20090101:170507-99-350402/16"
"txt_alt",0.875,0.5384615384615384,0.6666666666666667,7,8,13,"urn:newsml:dpa.com:20090101:170507-99-351680/3"
"txt_alt",0.782608695652174,0.4090909090909091,0.537313432835821,36,46,88,"urn:newsml:dpa.com:20090101:170507-99-352849/13"
"txt_alt",0.6363636363636364,0.3783783783783784,0.4745762711864407,14,22,37,"urn:newsml:dpa.com:20090101:170507-99-354874/5"
"txt_alt",0.8181818181818182,0.45,0.5806451612903226,9,11,20,"urn:newsml:dpa.com:20090101:170508-99-359371/3"
"txt_alt",0.3333333333333333,1,0.5,1,3,1,"urn:newsml:dpa.com:20090101:170508-99-362291/3"
"txt_alt",0.3333333333333333,0.2,0.25,2,6,10,"urn:newsml:dpa.com:20090101:170508-99-363819/3"
"txt_alt",1,0.6666666666666666,0.8,10,10,15,"urn:newsml:dpa.com:20090101:170508-99-364486/3"
"txt_alt",0.8461538461538461,0.4583333333333333,0.5945945945945945,11,13,24,"urn:newsml:dpa.com:20090101:170508-99-368008/2"
"txt_alt",1,1,1,1,1,1,"urn:newsml:dpa.com:20090101:170509-99-372903/2"
"txt_alt",1,0.4166666666666667,0.5882352941176471,5,5,12,"urn:newsml:dpa.com:20090101:170509-99-375750/4"
"txt_alt",0.7777777777777778,0.2692307692307692,0.39999999999999997,7,9,26,"urn:newsml:dpa.com:20090101:170509-99-378335/12"
"txt_alt",0.7419354838709677,0.5348837209302325,0.6216216216216216,23,31,43,"urn:newsml:dpa.com:20090101:170510-99-391388/6"
"txt_alt",0.7837837837837838,0.5272727272727272,0.6304347826086956,29,37,55,"urn:newsml:dpa.com:20090101:170510-99-400736/2"
"txt_alt",0.875,0.5833333333333334,0.7000000000000001,7,8,12,"urn:newsml:dpa.com:20090101:170511-99-405430/2"
"txt_alt",0.88,0.5789473684210527,0.6984126984126985,22,25,38,"urn:newsml:dpa.com:20090101:170511-99-411725/6"
"txt_alt",0.6,0.3333333333333333,0.42857142857142855,6,10,18,"urn:newsml:dpa.com:20090101:170512-90-017217/4"
"txt_alt",0.7,0.3888888888888889,0.5,7,10,18,"urn:newsml:dpa.com:20090101:170512-99-418490/2"
"txt_alt",0.7727272727272727,0.53125,0.6296296296296297,17,22,32,"urn:newsml:dpa.com:20090101:170512-99-423407/14"
"txt_alt",0.7272727272727273,0.4444444444444444,0.5517241379310345,8,11,18,"urn:newsml:dpa.com:20090101:170513-99-437194/1"
"txt_alt",0.8,0.42857142857142855,0.5581395348837209,12,15,28,"urn:newsml:dpa.com:20090101:170513-99-439144/5"
"txt_alt",1,0.5555555555555556,0.7142857142857143,5,5,9,"urn:newsml:dpa.com:20090101:170514-99-448673/2"
"txt_alt",0.9230769230769231,0.5217391304347826,0.6666666666666667,12,13,23,"urn:newsml:dpa.com:20090101:170514-99-450464/11"
"txt_alt",0.7676767676767676,0.5757575757575758,0.6580086580086579,76,99,132,"urn:newsml:dpa.com:20090101:170515-99-462806/6"
"txt_alt",1,0.15384615384615385,0.2666666666666667,2,2,13,"urn:newsml:dpa.com:20090101:170516-99-466860/2"
"txt_alt",1,0.2222222222222222,0.3636363636363636,2,2,9,"urn:newsml:dpa.com:20090101:170516-99-471409/3"
"txt_alt",0.8461538461538461,0.5,0.6285714285714286,11,13,22,"urn:newsml:dpa.com:20090101:170516-99-471555/3"
"txt_alt",0.5862068965517241,0.5,0.5396825396825397,17,29,34,"urn:newsml:dpa.com:20090101:170517-99-484787/21"
"txt_alt",0.6666666666666666,0.4,0.5,8,12,20,"urn:newsml:dpa.com:20090101:170517-99-493374/8"
"txt_alt",0.7333333333333333,0.5238095238095238,0.611111111111111,11,15,21,"urn:newsml:dpa.com:20090101:170518-99-498957/12"
"txt_alt",0.6666666666666666,0.25,0.36363636363636365,2,3,8,"urn:newsml:dpa.com:20090101:170518-99-501818/2"
"txt_alt",0.8857142857142857,0.4305555555555556,0.5794392523364487,31,35,72,"urn:newsml:dpa.com:20090101:170518-99-507160/1"
"txt_alt",0.8,0.3333333333333333,0.47058823529411764,4,5,12,"urn:newsml:dpa.com:20090101:170519-99-514139/3"
"txt_alt",0.6875,0.55,0.6111111111111112,11,16,20,"urn:newsml:dpa.com:20090101:170519-99-515671/4"
"txt_alt",1,0.55,0.7096774193548387,11,11,20,"urn:newsml:dpa.com:20090101:170519-99-518190/14"
"txt_alt",0.9166666666666666,0.55,0.6874999999999999,11,12,20,"urn:newsml:dpa.com:20090101:170519-99-520411/7"
"txt_alt",0.6,0.5,0.5454545454545454,3,5,6,"urn:newsml:dpa.com:20090101:170519-99-521593/2"
"txt_alt",1,0.5384615384615384,0.7000000000000001,7,7,13,"urn:newsml:dpa.com:20090101:170519-99-523889/4"
"txt_alt",0.8888888888888888,0.6666666666666666,0.761904761904762,8,9,12,"urn:newsml:dpa.com:20090101:170520-99-529303/3"
"txt_alt",0.9523809523809523,0.5555555555555556,0.7017543859649122,20,21,36,"urn:newsml:dpa.com:20090101:170520-99-529692/2"
"txt_alt",0.7777777777777778,0.5,0.6086956521739131,14,18,28,"urn:newsml:dpa.com:20090101:170520-99-530123/2"
"txt_alt",0.64,0.36363636363636365,0.463768115942029,16,25,44,"urn:newsml:dpa.com:20090101:170522-99-551898/12"
"txt_alt",0.8666666666666667,0.38235294117647056,0.5306122448979592,13,15,34,"urn:newsml:dpa.com:20090101:170522-99-556187/5"
"txt_alt",0.68,0.30357142857142855,0.4197530864197531,17,25,56,"urn:newsml:dpa.com:20090101:170523-99-567571/3"
"txt_alt",0.5,0.3,0.37499999999999994,12,24,40,"urn:newsml:dpa.com:20090101:170523-99-569260/2"
"txt_alt",0.6428571428571429,0.6,0.6206896551724138,9,14,15,"urn:newsml:dpa.com:20090101:170524-99-577707/2"
"txt_alt",0.75,0.7058823529411765,0.7272727272727272,12,16,17,"urn:newsml:dpa.com:20090101:170524-99-579907/7"
"txt_alt",0.3333333333333333,0.14285714285714285,0.2,1,3,7,"urn:newsml:dpa.com:20090101:170524-99-582074/4"
